X,T,k,A,rho_l,rho_g,objective,err_l,err_g,err_int_thickness
0.45,0.25714285713,0.06162279434506861,0.2345589853325633,8.837838688,0.0393,0.3287646416050919,0.00030963794399184143,0.015570141886936839,0.3128848617741632
0.45,0.25714285713,0.0491441494952525,0.24728794003674912,8.837838688,0.0393,1.4818873208636825,0.00014541048292114776,1.25955501919181,0.22218689118895157
0.45,0.25714285713,0.058523125973053335,0.2340895793016168,8.837838688,0.0393,0.302258889167576,7.148478340446482e-05,0.013259339423579982,0.28892806496059154
0.45,0.25714285713,0.0575462386983243,0.23200638920118294,8.837838688,0.0393,0.3439865142953569,0.0003527019289965218,0.06051469425512023,0.2831191181112402
0.45,0.25714285713,0.06318829363628248,0.21862128647769447,8.837838688,0.0393,0.43553893539519783,0.00032561699772899505,0.12487840606966095,0.3103349123278079
0.45,0.25714285713,0.05990337028124572,0.23176935065131846,8.837838688,0.0393,0.33085137362435163,0.00016968980377849246,0.035266405753507,0.29541527806706613
0.45,0.25714285713,0.033888119698586586,0.2327986042219335,8.837838688,0.0393,9.292782457735049,0.00043061157192542343,9.269243298596098,0.02310854756702483
0.45,0.25714285713,0.048980044492642705,0.2510905344847497,8.837838688,0.0393,1.4484723915192839,7.48385902957992e-05,1.2397785620531658,0.20861899087582217
0.45,0.25714285713,0.05185714573618169,0.23945323494767723,8.837838688,0.0393,0.9646771588996224,0.00013656201931980437,0.7479090517713822,0.2166315451089204
0.45,0.25714285713,0.05968221712736793,0.20662257046747617,8.837838688,0.0393,0.3388300707679362,0.0002827688289097133,0.04178063984742302,0.29676666209160346
0.45,0.25714285713,0.04558880583777059,0.24506231017348923,8.837838688,0.0393,2.6195182898751472,0.0001765959217112483,2.4605872843405066,0.15875440961292925
0.45,0.25714285713,0.056317897025983686,0.22800591580848853,8.837838688,0.0393,0.4584335941669765,0.00015942987895440226,0.18103939992477566,0.27723476436324646
0.45,0.25714285713,0.052827657533878865,0.25677971327570537,8.837838688,0.0393,0.667574471957521,6.2090433390382045e-06,0.4360243355044881,0.23154392740969384
0.45,0.25714285713,0.06083885161889734,0.235761348372521,8.837838688,0.0393,0.3143467295592725,2.2077878915079556e-06,0.01506765425660232,0.29927686751477867
0.45,0.25714285713,0.061305387210522595,0.23598792748023525,8.837838688,0.0393,0.317590577071484,0.0002987392266292111,0.008152169429012271,0.30913966841584256
0.45,0.25714285713,0.062175621714977924,0.23960992748479554,8.837838688,0.0393,0.35669032996849986,0.0001236130481958872,0.040520028000266155,0.31604668892003784
0.45,0.25714285713,0.05859212692725729,0.236699574385494,8.837838688,0.0393,0.3164735291282743,0.00018457246455334144,0.017514038025271152,0.2987749186384498
0.45,0.25714285713,0.057765652651307765,0.2461199556286414,8.837838688,0.0393,0.3497171547695287,0.00018824999572277374,0.07235922158219428,0.27716968319161167
0.45,0.25714285713,0.054724284939357395,0.21911036355071528,8.837838688,0.0393,0.7032798108448695,3.522766425749674e-05,0.46206856987251876,0.2411760133080932
0.45,0.25714285713,0.05919622547889158,0.2363774938126776,8.837838688,0.0393,0.290300510528359,0.00023723161379060457,0.0002962620810395082,0.28976701683352885
0.45,0.25714285713,0.05904627921165175,0.26582982170363556,8.837838688,0.0393,0.5110641760260309,0.00014951099044372156,0.2162786555350888,0.2946360095004984
0.45,0.25714285713,0.05183063127432413,0.2416979398814536,8.837838688,0.0393,0.9444081261426862,0.00015415103842979187,0.7261061504596972,0.2181478246445593
0.45,0.25714285713,0.06077601747037063,0.24988295688017276,8.837838688,0.0393,0.41043765870418725,0.0003054295283765683,0.10571535716530016,0.30441687201051054
0.45,0.25714285713,0.01,0.25,8.837838688,0.0393,27.286325778713657,0.0005092765715032202,26.464512953624777,0.821303548517377
0.45,0.25714285713,0.02429501617471578,0.3028495728709516,8.837838688,0.0393,13.448895729856169,0.0004192812221919959,13.290865747679886,0.15761070095409196
0.45,0.25714285713,0.01354772568558945,0.23876197463147358,8.837838688,0.0393,24.376689303815148,0.0004734510847270494,23.832323307299433,0.5438925454309889
0.45,0.25714285713,0.049956893958708996,0.3226493157636591,8.837838688,0.0393,0.8523241258290417,5.627839835151793e-05,0.6310454628243094,0.22122238460638072
0.45,0.25714285713,0.010464003848282246,0.2411567286793504,8.837838688,0.0393,27.24946262300605,0.00048726332059256106,26.480019261212146,0.768956098473312
0.45,0.25714285713,0.027771606547854058,0.2948429921814534,8.837838688,0.0393,11.321618769957198,0.00026475683344658437,11.231146864611986,0.0902071485117645
0.45,0.25714285713,0.07720093351228129,0.3092850301407792,8.837838688,0.0393,1.032825791751865,0.0004554217772286089,0.6765686998537175,0.35580167012091907
0.45,0.25714285713,0.018667088152555605,0.39929312878732315,8.837838688,0.0393,14.512755104411431,0.0005787693832015758,14.136297725842502,0.37587860918572746
0.45,0.25714285713,0.03148964717764175,0.2351432986645506,8.837838688,0.0393,10.812654307574357,0.0005262181420570118,10.802636485063392,0.009491604368908923
0.45,0.25714285713,0.05289789984406197,0.3949025815510424,8.837838688,0.0393,1.4951386952190584,0.0003870080464572465,1.2375111588994965,0.25724052827310473
0.45,0.25714285713,0.055467987340248257,0.34791239099743604,8.837838688,0.0393,1.2012549437068438,0.0002575183352180748,0.9314068040168315,0.2695906213547943
0.45,0.25714285713,0.046950451182501095,0.27600529848223476,8.837838688,0.0393,1.5672061792474956,0.0004169072441526111,1.3950757719481566,0.17171350005518632
0.45,0.25714285713,0.03932675709262369,0.3729907074791826,8.837838688,0.0393,2.4872563420334175,7.440695792500197e-05,2.392117017401387,0.09506491767410594
0.45,0.25714285713,0.05826090750490347,0.36054275538971187,8.837838688,0.0393,1.3261397373197976,0.0003639157146195942,1.0315228906903253,0.2942529309148526
0.45,0.25714285713,0.06264272641411044,0.2742806882111698,8.837838688,0.0393,0.742954414864352,0.00016126431653029052,0.42563447242474733,0.31715867812307436
0.45,0.25714285713,0.060393435518795974,0.2863816059191285,8.837838688,0.0393,0.7824714626263227,3.220623766191606e-05,0.4797057814270485,0.30273347496161235
0.45,0.25714285713,0.06180993800423573,0.27875629360537796,8.837838688,0.0393,0.7571580690904964,0.0003446001660264178,0.4457834585932374,0.3110300103312326
0.45,0.25714285713,0.06025566018696646,0.2735156605551009,8.837838688,0.0393,0.6398375765760356,0.0002419795698693742,0.3370766439510665,0.3025189530550996
0.45,0.25714285713,0.06687792350900969,0.25971705647884274,8.837838688,0.0393,0.726007156592937,0.0002773734242747478,0.393036191700069,0.3326935914685933
0.45,0.25714285713,0.04032855282286126,0.2605611513445962,8.837838688,0.0393,4.5512880947841055,0.0003847506325282168,4.428975699208771,0.12192764494280581
0.45,0.25714285713,0.06595954911940198,0.21372173719503648,8.837838688,0.0393,0.46480404767350086,0.00029453946703159387,0.11361163050770459,0.3508978776987647
0.45,0.25714285713,0.06866414223439077,0.19212033484539714,8.837838688,0.0393,0.5872845563293114,0.00025007267682182244,0.25110309026926836,0.3359313933832212
0.45,0.25714285713,0.06709430957456984,0.18165963877205155,8.837838688,0.0393,0.6729627369686042,0.00042877713434953516,0.3485363043901575,0.3239976554440972
0.45,0.25714285713,0.07225817999068015,0.17525560867887857,8.837838688,0.0393,0.6749490912989351,0.00010838935110762875,0.32243680680981124,0.3524038951380163
0.45,0.25714285713,0.06571665885708801,0.1744061695015393,8.837838688,0.0393,0.6743101067941302,7.126896721906619e-05,0.3378885147225766,0.3363503231043346
0.45,0.25714285713,0.04692458628302311,0.19270149981188334,8.837838688,0.0393,3.515453588203223,0.00018392501599714557,3.34231553368896,0.172954129498266
0.45,0.25714285713,0.05489982965159091,0.21677720429465652,8.837838688,0.0393,0.7011636771108881,7.559394694469438e-05,0.4583667877672889,0.24272129539665457
0.45,0.25714285713,0.049803236881727664,0.21502017670976278,8.837838688,0.0393,1.8877884451422813,0.00019267422752344544,1.6906063690137012,0.19698940190105674
0.45,0.25714285713,0.06435813991220236,0.12468925888893836,8.837838688,0.0393,0.45539520126510036,0.0003649947955465873,0.13125245913901093,0.3237777473305428
0.45,0.25714285713,0.04137459172930809,0.10249689136326548,8.837838688,0.0393,9.835326871836962,0.00039726797128133675,9.682832800401682,0.15209680346399707
0.45,0.25714285713,0.06406195423677269,0.12180739725186458,8.837838688,0.0393,0.5326417779826176,8.444241054603777e-05,0.22066700959023625,0.3118903259818353
0.45,0.25714285713,0.06396621857473461,0.07664143206199323,8.837838688,0.0393,1.4198046243136873,0.0010911170073378985,1.1060878463070507,0.31262566099929856
0.45,0.25714285713,0.05792646521729666,0.11604356913080344,8.837838688,0.0393,1.9051304075773556,0.0007868161859258449,1.6385992310429347,0.26574436034849497
0.45,0.25714285713,0.050867607130166324,0.13893748767292102,8.837838688,0.0393,3.60099313550439,7.01898862920731e-05,3.362139765542882,0.23878318007521598
0.45,0.25714285713,0.07569343038493676,0.03552780083581457,8.837838688,0.0393,0.7376831129030511,0.0007667366246661175,0.388990507477719,0.34792586880066595
0.45,0.25714285713,0.05782733122263746,0.15997295351022917,8.837838688,0.0393,0.9965642782211849,0.00013946688180502997,0.725115583446493,0.2713092278928869
