X,T,k,A,rho_l,rho_g,objective,err_l,err_g,err_int_thickness
0.75,0.42857142855,0.10525108980411124,0.36156183667698333,7.148238315,0.620231522,0.29394137779713325,0.0013039688138077113,0.2688090312796137,0.023828377703711823
0.75,0.42857142855,0.11007830299817563,0.3808203550946225,7.148238315,0.620231522,0.2667434504082013,0.0014325131016959952,0.2555386864232229,0.009772250883282397
0.75,0.42857142855,0.10949045997180555,0.3841271309790023,7.148238315,0.620231522,0.26960049249992674,0.001454859929118193,0.2563565028499065,0.011789129720902024
0.75,0.42857142855,0.11149483842904158,0.38923876470186336,7.148238315,0.620231522,0.25579788230957573,0.0013648055499541124,0.2522969236122572,0.0021361531473644392
0.75,0.42857142855,0.10112159701593382,0.40846320713456336,7.148238315,0.620231522,0.3068127084760886,0.0015433800484891077,0.27080619473194495,0.03446313369565459
0.75,0.42857142855,0.11357966245180826,0.4264571367169479,7.148238315,0.620231522,0.2729277502178175,0.0016322337025976674,0.249444752786459,0.021850763728760825
0.75,0.42857142855,0.10053694256738575,0.3833055755191776,7.148238315,0.620231522,0.3262345259005867,0.0014168369690266923,0.2748167626443758,0.0500009262871842
0.75,0.42857142855,0.11070607635513813,0.38597214836801674,7.148238315,0.620231522,0.2617144717290315,0.0014069643407924079,0.2539143934451023,0.006393113943136797
0.75,0.42857142855,0.11108667001772712,0.39518219311653063,7.148238315,0.620231522,0.25507481619572614,0.0013920219845459235,0.25276887384391916,0.0009139203672610563
0.75,0.42857142855,0.11563931286252892,0.3978345872181654,7.148238315,0.620231522,0.2666028698108884,0.0015109604719900388,0.24485114230520444,0.020240767033693884
0.75,0.42857142855,0.11035245231238446,0.40624320430453836,7.148238315,0.620231522,0.2597889177711121,0.001444453645303677,0.25388959948058004,0.00445486464522844
0.75,0.42857142855,0.10205371062952892,0.40757980501598123,7.148238315,0.620231522,0.30166648674455193,0.001497685789431778,0.269094642374808,0.03107415858031217
0.75,0.42857142855,0.11023889971570874,0.39278369900399973,7.148238315,0.620231522,0.2615231269919918,0.001434247482331748,0.2543604926052275,0.005728386904432625
0.75,0.42857142855,0.11947044319849254,0.41210140413711643,7.148238315,0.620231522,0.282783233894165,0.0014990866353298859,0.2399139720442326,0.04137017521460251
0.75,0.42857142855,0.11640014872646502,0.396360608097612,7.148238315,0.620231522,0.26745969233652434,0.0014900811974134778,0.2436313369110922,0.02233827422801866
0.75,0.42857142855,0.09694185622076953,0.4176248968483834,7.148238315,0.620231522,0.34035227833558335,0.0015481162417636631,0.2785002039861333,0.060303958107686385
0.75,0.42857142855,0.11445474625571143,0.44074688759432085,7.148238315,0.620231522,0.25303469887353247,0.001618625485301762,0.24982137118553926,0.0015947022026914226
0.75,0.42857142855,0.11408677623355132,0.4651344976033734,7.148238315,0.620231522,0.2696880584663751,0.0017673152713437884,0.25434242568534304,0.013578317509688275
0.75,0.42857142855,0.11102400186753596,0.4413305303193488,7.148238315,0.620231522,0.26990886568726313,0.0017163511634316715,0.2548916408297022,0.013300873694129222
0.75,0.42857142855,0.10796104546591624,0.45738048487311533,7.148238315,0.620231522,0.30068420699129933,0.0017531733984676513,0.2616734628310021,0.03725757076182958
0.75,0.42857142855,0.12005984686730115,0.48526952731546463,7.148238315,0.620231522,0.27396719071405795,0.0018763811305536192,0.251986999055729,0.020103810527775323
0.75,0.42857142855,0.1233340564649212,0.4032077653785037,7.148238315,0.620231522,0.2900807026348366,0.0015265698977118128,0.23440384978139384,0.05415028295573095
0.75,0.42857142855,0.11546627796083454,0.42355277050449563,7.148238315,0.620231522,0.2767958651549148,0.0015477160000784895,0.2464151801834977,0.0288329689713386
0.75,0.42857142855,0.10316239586119472,0.43600501218063736,7.148238315,0.620231522,0.31115958369104424,0.0016697230071089364,0.26718896672955117,0.04230089395438412
0.75,0.42857142855,0.13034055822745028,0.4021744834572809,7.148238315,0.620231522,0.3007333470330542,0.0015594564228435844,0.22738571631203108,0.07178817429817955
0.75,0.42857142855,0.11196902186695434,0.45259431882440104,7.148238315,0.620231522,0.27549191496409137,0.0017251564805054929,0.2550275271313862,0.01873923135219968
0.75,0.42857142855,0.02,0.26,7.148238315,0.620231522,2.105711570202402,0.0017034100156110555,0.7961343723873476,1.3078737877994435
0.75,0.42857142855,0.05947760842823801,0.22672214569694515,7.148238315,0.620231522,0.8842261354174445,0.0007465655602558167,0.5906332492688883,0.29284632058830057
0.75,0.42857142855,0.06809734272589468,0.31513219013087146,7.148238315,0.620231522,0.6572713990349608,0.0010592877302715278,0.4148625882291896,0.24134952307549967
0.75,0.42857142855,0.09575019286274232,0.3887701409492814,7.148238315,0.620231522,0.35558156298302485,0.0014424524368778086,0.2841953199765121,0.06994379056963496
0.75,0.42857142855,0.06446256409097326,0.30922398135484513,7.148238315,0.620231522,0.7112506368650708,0.0010652913555491332,0.43922755950482467,0.270957786004697
0.75,0.42857142855,0.14992754158930433,0.40988290319437326,7.148238315,0.620231522,0.32981161853999585,0.0015398445802700736,0.21254316502314394,0.11572860893658188
0.75,0.42857142855,0.1836234456546165,0.40048497348432677,7.148238315,0.620231522,0.3844203726235187,0.0016138892920272065,0.19274941278018323,0.19005707055130827
0.75,0.42857142855,0.19667882558735836,0.5082435761641522,7.148238315,0.620231522,0.44226951120639624,0.0022421353238548446,0.23975012045698282,0.20027725542555858
0.75,0.42857142855,0.11918329004743032,0.4375693137999707,7.148238315,0.620231522,0.2693819327829988,0.0016902687469478527,0.24306722616789211,0.02462443786815882
0.75,0.42857142855,0.07478129609803523,0.5853632011249312,7.148238315,0.620231522,0.6023790373428615,0.0022199886172752335,0.3332861204222825,0.2668729283033038
0.75,0.42857142855,0.12962032171013899,0.4874499238427867,7.148238315,0.620231522,0.3034418986509652,0.001915538108753112,0.24581829912284764,0.05570806141936444
0.75,0.42857142855,0.13290040614321366,0.47718603420454847,7.148238315,0.620231522,0.3095774606392455,0.0018280185935951314,0.24154681797910701,0.06620262406654334
0.75,0.42857142855,0.12622214645347138,0.4795753841201523,7.148238315,0.620231522,0.2884047509357744,0.0018060053009105784,0.24550770186185572,0.041091043773008096
0.75,0.42857142855,0.1110554465004183,0.43858984511768223,7.148238315,0.620231522,0.2661255719964458,0.0017007417377098975,0.2545381826843036,0.009886647574432316
0.75,0.42857142855,0.10236925936950064,0.42857668689868406,7.148238315,0.620231522,0.30575610205994996,0.0015799354557349717,0.26830632884389316,0.03586983776032184
0.75,0.42857142855,0.09820300747786853,0.44161798729776774,7.148238315,0.620231522,0.34906875966775386,0.001697539804228508,0.27597314161761716,0.07139807824590819
0.75,0.42857142855,0.15992562104276953,0.5400847829728257,7.148238315,0.620231522,0.37974868458142463,0.0022940333290323665,0.2558008489628225,0.12165380228956976
0.75,0.42857142855,0.11669049065344889,0.45541884953515527,7.148238315,0.620231522,0.25228538019246555,0.0017673152713437884,0.24912050923491605,0.0013975556862057203
0.75,0.42857142855,0.14561759191663726,0.5403268364266345,7.148238315,0.620231522,0.3444301746137952,0.0022423354446974315,0.2609166703092473,0.08127116885985046
0.75,0.42857142855,0.11096508513124664,0.36883429294077896,7.148238315,0.620231522,0.2605195192142776,0.001378480474197547,0.25530112564687013,0.003839913093209901
0.75,0.42857142855,0.0800384372709009,0.35880037273882365,7.148238315,0.620231522,0.4819150105454643,0.0011685537103239456,0.3345815570182514,0.14616489981688902
0.75,0.42857142855,0.109209662728817,0.3786326248090446,7.148238315,0.620231522,0.27234152698785263,0.0014245749749400504,0.25750951830082897,0.013407433712083616
0.75,0.42857142855,0.08696490611200168,0.46103396251735146,7.148238315,0.620231522,0.42983654512249064,0.0017038102572962293,0.29577679222625924,0.1323559426389352
0.75,0.42857142855,0.1150979917359747,0.3655625093494626,7.148238315,0.620231522,0.2637860658409044,0.001202974495248883,0.2479498112666599,0.014633280078995625
0.75,0.42857142855,0.1399182909711983,0.35551784440315803,7.148238315,0.620231522,0.33312996240302334,0.0012051758245173385,0.21463220068510025,0.11729258589340574
0.75,0.42857142855,0.16292569019392794,0.35383369319456953,7.148238315,0.620231522,0.37770088887940173,0.0013401239793684014,0.1900559041071999,0.18630486079283343
0.75,0.42857142855,0.11940497221768889,0.41500487142127035,7.148238315,0.620231522,0.2824666332548515,0.0015254358796038207,0.2402220706886448,0.040719126686602894
0.75,0.42857142855,0.1166854783348119,0.3730313856041469,7.148238315,0.620231522,0.2630890735965551,0.001361403495630136,0.2441726718031614,0.017554998297763545
0.75,0.42857142855,0.05195755071118949,0.3319185368117611,7.148238315,0.620231522,0.9036806053319644,0.0012195178182360623,0.4799248341547111,0.4225362533590172
0.75,0.42857142855,0.09453517115218758,0.33564195253428336,7.148238315,0.620231522,0.35697956231419664,0.001073429603147665,0.3047263563117779,0.05117977639927105
0.75,0.42857142855,0.10543399847114669,0.38926848439792355,7.148238315,0.620231522,0.2928907968286074,0.0013583349760438045,0.2639606580078611,0.02757180384470246
0.75,0.42857142855,0.11783195626678512,0.37199693509307413,7.148238315,0.620231522,0.2660331517273509,0.0013884198093793603,0.24226517024578856,0.022379561672183003
0.75,0.42857142855,0.13497477298720442,0.33724708695061456,7.148238315,0.620231522,0.31903869092464465,0.001136801203300166,0.22161131729556366,0.09629057242578085
0.75,0.42857142855,0.08803839856537692,0.37010607397823325,7.148238315,0.620231522,0.4161661817607344,0.00135733437183087,0.30733347051148413,0.1074753768774194
0.75,0.42857142855,0.11589093766085362,0.40029710918332195,7.148238315,0.620231522,0.2692831372941671,0.0015128282665208494,0.24447231359145746,0.023297995436188757
0.75,0.42857142855,0.04430809352066871,0.3083594565383895,7.148238315,0.620231522,1.0780598091157185,0.001226588754674131,0.5548725682761475,0.521960652084897
0.75,0.42857142855,0.123448658163023,0.42148722682149725,7.148238315,0.620231522,0.28923070837838916,0.0015264364838167548,0.23612520440357443,0.05157906749099794
0.75,0.42857142855,0.15342003731506337,0.32151530252690347,7.148238315,0.620231522,0.3359812894552477,0.0010350064013709905,0.19792539312579768,0.137020889928079
0.75,0.42857142855,0.11189465774761617,0.3919783416463907,7.148238315,0.620231522,0.2535287019328102,0.00135860180383392,0.2514664219013994,0.0007036782275768871
0.75,0.42857142855,0.09003977226817383,0.46014346400696343,7.148238315,0.620231522,0.40972250566856927,0.0017360964199002404,0.29060609741571736,0.11738031183295164
0.75,0.42857142855,0.10750663929479917,0.3943765886992999,7.148238315,0.620231522,0.2773055102478837,0.0014930163031047516,0.25940068274979566,0.01641181119498327
0.75,0.42857142855,0.1121582202216509,0.3769216427387918,7.148238315,0.620231522,0.25461418543213277,0.001321312620165238,0.2520241900025124,0.0012686828094551571
0.75,0.42857142855,0.10056696314116767,0.37979539110017935,7.148238315,0.620231522,0.326977830019193,0.0013846175133702102,0.2753848135137209,0.050208398992101874
0.75,0.42857142855,0.12553315857559139,0.40506909674013725,7.148238315,0.620231522,0.29270169028279414,0.0014324463947484663,0.23225292530876956,0.05901631857927612
0.75,0.42857142855,0.13965918406778446,0.3497082161609373,7.148238315,0.620231522,0.3305576505179214,0.0011832959457278433,0.2148800442296851,0.1144943103425085
0.75,0.42857142855,0.08039357091585739,0.5083844765798102,7.148238315,0.620231522,0.5113358922066747,0.0018581034269306873,0.30895545707430033,0.2005223317054437
0.75,0.42857142855,0.11194495860047879,0.38597034623095033,7.148238315,0.620231522,0.2543870137489527,0.001339323495998054,0.25168312883937494,0.001364561413579679
0.75,0.42857142855,0.13022703130914548,0.44800495111243954,7.148238315,0.620231522,0.2894545894521192,0.0016730583544853838,0.2353656249633268,0.05241590613430702
0.75,0.42857142855,0.10944575436273357,0.601772976683021,7.148238315,0.620231522,0.3588837171600442,0.0023923593696900365,0.3008443710525671,0.05564698673778708
0.75,0.42857142855,0.10140353492935171,0.4268882616896843,7.148238315,0.620231522,0.3096164549287669,0.0015643927369607266,0.2699788643421307,0.038073197849675465
