X,T,k,A,rho_l,rho_g,objective,err_l,err_g,err_int_thickness
0.5,0.2857142857,0.01,0.24,8.604722001,0.076113825,13.87707156807408,0.0004022049850748113,12.89767940551523,0.9789899575737735
0.5,0.2857142857,0.03275316052200771,0.19078648826634406,8.604722001,0.076113825,8.048505411821575,0.00019029514153113376,7.988330462594685,0.05998465408535836
0.5,0.2857142857,0.05662431196305921,0.23875261945368215,8.604722001,0.076113825,2.3373333178231244,0.00023961516264877839,2.1749094249994303,0.16218427766104498
0.5,0.2857142857,0.048702756978615855,0.2530215778152953,8.604722001,0.076113825,3.3893419320915696,0.00022021964872610914,3.277952045057353,0.1111696673854908
0.5,0.2857142857,0.04611458342693607,0.20438639488386875,8.604722001,0.076113825,4.85637284242468,8.733778633336007e-05,4.762129828378829,0.09415567625951696
0.5,0.2857142857,0.05888390345012118,0.2596595450289169,8.604722001,0.076113825,1.7424960617894265,0.0003906785082293393,1.5380658792299728,0.20403950405122445
0.5,0.2857142857,0.07769882443555123,0.22330169569248448,8.604722001,0.076113825,0.49684084552460084,0.0003525575852873456,0.18689018287674322,0.3095981050625703
0.5,0.2857142857,0.05943017301172105,0.2003089876214009,8.604722001,0.076113825,2.6487206213116234,0.0004468700828510153,2.427860712416591,0.22041303881218183
0.5,0.2857142857,0.055237943354573216,0.19568354703652682,8.604722001,0.076113825,3.4065847005947245,0.00018608866007677885,3.232461835952733,0.1739367759819146
0.5,0.2857142857,0.057360565928644205,0.18406965939691058,8.604722001,0.076113825,3.329601612977176,0.0008014200773574088,3.145378900455039,0.18342129244477973
0.5,0.2857142857,0.09746080433993923,0.22005455218342038,8.604722001,0.076113825,0.4970031913475932,0.0004303613039942816,0.0975202073430699,0.399052622700529
0.5,0.2857142857,0.09878409186200109,0.21991843514803613,8.604722001,0.076113825,0.5345562581122287,3.1922032268590845e-05,0.11866123189753724,0.4158631041824229
0.5,0.2857142857,0.09779194004809263,0.2244297512796132,8.604722001,0.076113825,0.5354104648979556,0.0002734238884828551,0.13861752585983464,0.3965195151496381
0.5,0.2857142857,0.08760749434977777,0.2170360173796077,8.604722001,0.076113825,0.4100998617052468,0.0001767788133938976,0.03977169483390669,0.37015138805794623
0.5,0.2857142857,0.08621939992896488,0.1685877699628369,8.604722001,0.076113825,0.4227392584862753,0.0004685930584444048,0.08950186298819852,0.33276880243963236
0.5,0.2857142857,0.08865098202078808,0.16888184606320078,8.604722001,0.076113825,0.3593939022822432,0.0004549607829444716,0.026738483671842204,0.33220045782745655
0.5,0.2857142857,0.08786104899285349,0.15326264927751992,8.604722001,0.076113825,0.47896315576773696,0.0003889103199538342,0.12849616968622585,0.35007807576155725
0.5,0.2857142857,0.08553153221240371,0.14828733351602075,8.604722001,0.076113825,0.6447593351076453,0.00023640104891302176,0.32571128122912085,0.3188116528296113
0.5,0.2857142857,0.0927222160087524,0.17274263977852483,8.604722001,0.076113825,0.5128673104754353,0.0006614398825898017,0.16473419589241972,0.34747167470042584
0.5,0.2857142857,0.08179772086390799,0.17065896695692434,8.604722001,0.076113825,0.6562273203765963,0.0008320095736011615,0.3354479401188143,0.3199473706841808
0.5,0.2857142857,0.08986901947234816,0.16104121315501346,8.604722001,0.076113825,0.3641385028033642,0.0007726038852437289,0.028747229972917912,0.33461866894520254
0.5,0.2857142857,0.09220830190515567,0.15192195553910506,8.604722001,0.076113825,0.41841667011686295,0.0004395603191690333,0.07297762888822708,0.34499948090946686
0.5,0.2857142857,0.07869801185548868,0.16098215637502367,8.604722001,0.076113825,1.0178777017731173,0.0008778938179667904,0.708553599869643,0.3084462080855076
0.5,0.2857142857,0.0921947262699778,0.18079994379274725,8.604722001,0.076113825,0.5163390701201667,0.0005927243475494879,0.1592529937517475,0.35649335202086974
0.5,0.2857142857,0.08198117690426794,0.1405422518963271,8.604722001,0.076113825,1.0552437104500874,0.00016059229735241747,0.7265190609158408,0.3285640572368941
0.5,0.2857142857,0.10300366762394715,0.16078573574997365,8.604722001,0.076113825,0.6507732747125133,0.0004249305600959342,0.2697666367983273,0.3805817073540901
0.5,0.2857142857,0.09090450437040927,0.1806253711692497,8.604722001,0.076113825,0.47642720748625567,0.0002978068202713536,0.1350469205067055,0.34108248015927883
0.5,0.2857142857,0.0749480225655178,0.1384591016052279,8.604722001,0.076113825,1.8262385900254785,0.000539857718171698,1.5405173700132748,0.28518136229403196
0.5,0.2857142857,0.09606370506194696,0.12133156728433817,8.604722001,0.076113825,0.35091738589326754,0.0006679789415694445,0.00011798745088245926,0.3501314195008156
0.5,0.2857142857,0.08902205697187932,0.09353529603148376,8.604722001,0.076113825,1.3016316543250128,0.0010098941441490706,0.9655161150985806,0.33510564508228313
0.5,0.2857142857,0.0944220853895968,0.11336131140386288,8.604722001,0.076113825,0.5392669470918846,0.00019639599033282592,0.17294260598209513,0.3661279451194567
0.5,0.2857142857,0.10274862080550524,0.08162184195160718,8.604722001,0.076113825,0.48478197631636,0.0002675498185519896,0.08969235177051386,0.39482207472729414
0.5,0.2857142857,0.09523100131075615,0.1063875316635733,8.604722001,0.076113825,0.6160358906133563,0.00044099601292014974,0.21851308271338435,0.3970818118870518
0.5,0.2857142857,0.08302434398703189,0.13162941219090332,8.604722001,0.076113825,1.1195148154717958,0.0009408461145843682,0.7954916620899337,0.3230823072672777
0.5,0.2857142857,0.10211563803776132,0.10085750819102597,8.604722001,0.076113825,0.4693843486486584,0.0004539684152258733,0.10420819622768426,0.3647221840057483
0.5,0.2857142857,0.08941066764231002,0.07836706488813042,8.604722001,0.076113825,1.6679055237720466,0.001182458802306762,1.2991635800016428,0.36755948496809693
0.5,0.2857142857,0.09561781338345593,0.11851073786890096,8.604722001,0.076113825,0.3994974172063623,0.0010377128526895848,0.05108401489194669,0.34737568946172603
0.5,0.2857142857,0.10779536224164976,0.12053763317532795,8.604722001,0.076113825,0.81029773588506,0.0008044125280769063,0.382030407768348,0.4274629155886352
0.5,0.2857142857,0.10010436559005703,0.12200517489722315,8.604722001,0.076113825,0.5929819522461788,0.0005524925100984654,0.1820414623999288,0.4103879973361515
0.5,0.2857142857,0.09559881289847562,0.11236159925367806,8.604722001,0.076113825,0.4836438973008312,0.001017984844242527,0.12146012488455823,0.36116578757203044
0.5,0.2857142857,0.08557279925886793,0.1294112135043523,8.604722001,0.076113825,0.9379877869467398,0.0004485376713275259,0.5904463456780923,0.3470929035973199
