X,T,k,A,rho_l,rho_g,objective,err_l,err_g,err_int_thickness
0.7,0.39999999998,0.01,0.18,7.49154892,0.480780526,3.705202081879008,0.0012217746149184045,1.8177208943561014,1.8862594129079882
0.7,0.39999999998,0.018323817397876536,0.17638345376743328,7.49154892,0.480780526,2.926190592536165,0.0005861656223502285,1.8878266310143432,1.0377777958994714
0.7,0.39999999998,0.009448492592912099,0.21962626137711774,7.49154892,0.480780526,3.694406931356636,0.0012098084131756828,1.6532165690788505,2.03998055386461
0.7,0.39999999998,0.01825466284496132,0.20455059799294228,7.49154892,0.480780526,2.798366640507971,0.0006882602372189801,1.7309633653836853,1.0667150148870668
0.7,0.39999999998,0.03226154298024949,0.19074969860519053,7.49154892,0.480780526,2.2253995023815443,0.00021928696891912835,1.7012027311168316,0.5239774842957935
0.7,0.39999999998,0.042992792881512164,0.1621221980824239,7.49154892,0.480780526,2.1082725050480366,7.777988115598552e-06,1.8047494164247153,0.30351531063520554
0.7,0.39999999998,0.050669713979531204,0.12246225413880504,7.49154892,0.480780526,2.3112656492901644,0.00011502825373520365,2.1130728801986405,0.19807774083778895
0.7,0.39999999998,0.059836581727875114,0.19238946475890595,7.49154892,0.480780526,1.5080493215507842,0.00014258870774902502,1.3847586733692696,0.12314805947376542
0.7,0.39999999998,0.07610327582980157,0.1883263774075295,7.49154892,0.480780526,1.2388539882957152,0.0003486874377646222,1.232925559182634,0.005579741675316541
0.7,0.39999999998,0.05164125968230477,0.23650177298274083,7.49154892,0.480780526,1.4242655722774191,0.0004999835097989257,1.195364929641661,0.22840065912595903
0.7,0.39999999998,0.0876185429984205,0.15155833937163854,7.49154892,0.480780526,1.4974911737486973,0.000610836451977542,1.4270972897158967,0.06978304758082317
0.7,0.39999999998,0.08114266416090797,0.21828105714415996,7.49154892,0.480780526,0.9930383491172542,0.000447026702086456,0.9848833291504775,0.007707993264690316
0.7,0.39999999998,0.08315519694719502,0.2650414517861353,7.49154892,0.480780526,0.7807169845720081,0.0004548556532266408,0.7473063035348363,0.03295582538394513
0.7,0.39999999998,0.087655050324469,0.28111935544384087,7.49154892,0.480780526,0.6990490098595808,0.00033175653529885667,0.6554139884306978,0.04330326489358427
0.7,0.39999999998,0.10354033839566332,0.2858279931140942,7.49154892,0.480780526,0.6424395541220533,0.0006292566786258799,0.5258065712490049,0.11600372619442254
0.7,0.39999999998,0.11363620831116407,0.3051516150848282,7.49154892,0.480780526,0.5717239978612321,0.0006613999333071266,0.4203928262293111,0.1506697716986139
0.7,0.39999999998,0.11890580064608569,0.32675375066398127,7.49154892,0.480780526,0.5010528882701121,0.0007693503490286994,0.3590446658022946,0.1412388721187888
0.7,0.39999999998,0.12933915058329387,0.33586679441748607,7.49154892,0.480780526,0.47301110113315104,0.0005686618698010348,0.30510498839375993,0.16733745086959004
0.7,0.39999999998,0.14072180396338993,0.35369788114067197,7.49154892,0.480780526,0.4760784053305622,0.0009382774736307361,0.2517205938835783,0.22341953397335318
0.7,0.39999999998,0.14313430212236897,0.37110785952322867,7.49154892,0.480780526,0.45930456262321717,0.0009224922713318269,0.237977125193531,0.22040494515835435
0.7,0.39999999998,0.1486323721278921,0.3983741271368176,7.49154892,0.480780526,0.42768504844274247,0.001185494109634621,0.22087282504747738,0.20562672928563047
0.7,0.39999999998,0.15159378421983244,0.41355094900041867,7.49154892,0.480780526,0.453171345240554,0.000997408332242376,0.21648263125500639,0.23569130565330526
0.7,0.39999999998,0.16043491169756685,0.4078323231596158,7.49154892,0.480780526,0.45289954714591873,0.0010320339372851446,0.20105818895058786,0.25080932425804575
0.7,0.39999999998,0.16288071700738013,0.4143579552842515,7.49154892,0.480780526,0.45628560949467256,0.0013148309284708453,0.19892024441339248,0.2560505341528092
0.7,0.39999999998,0.15858510871329448,0.4109562635620128,7.49154892,0.480780526,0.4531789267719285,0.001022931985959564,0.2043809601588169,0.24777503462715203
0.7,0.39999999998,0.1527655532109981,0.4022136137727356,7.49154892,0.480780526,0.4378171072507918,0.0009369408234360705,0.21305212599036547,0.22382804043699026
0.7,0.39999999998,0.17258199434246646,0.4003854915253154,7.49154892,0.480780526,0.45736621657962334,0.0012891163247258479,0.1836228762261456,0.2724542240287519
0.7,0.39999999998,0.1524444899720102,0.39443909663418364,7.49154892,0.480780526,0.42961655462722087,0.0009699115282378244,0.21305720895505234,0.2155894341439307
0.7,0.39999999998,0.15076557467125856,0.392479664256226,7.49154892,0.480780526,0.42715629917046427,0.0011825662092082106,0.21622476377820926,0.2097489691830468
0.7,0.39999999998,0.1474521327289997,0.38844579012124664,7.49154892,0.480780526,0.4265887258192331,0.0008687716635081197,0.22408476283058304,0.20163519132514196
0.7,0.39999999998,0.14538358607913052,0.4272975352022922,7.49154892,0.480780526,0.45659362109942203,0.0012932535753283846,0.22976912902222957,0.2255312385018641
0.7,0.39999999998,0.14940098008061342,0.38709983347995963,7.49154892,0.480780526,0.4268980695266795,0.001086009145145931,0.21950761511743416,0.20630444526409947
0.7,0.39999999998,0.1479423585850239,0.3864189279812675,7.49154892,0.480780526,0.42750211150049044,0.0008801013651581432,0.22309965947931867,0.20352235065601362
