X,T,k,A,rho_l,rho_g,objective,err_l,err_g,err_int_thickness
0.85,0.48571428569,0.02,0.22,6.324991146,1.119054876,2.598211326854289,0.0038677140187072826,0.3433108518703474,2.2510327609652343
0.85,0.48571428569,0.02468968596962991,0.253665851852227,6.324991146,1.119054876,2.185353157798772,0.0042700671374052415,0.32127440683693753,1.8598086838244292
0.85,0.48571428569,0.04487410246004987,0.26144430382350886,6.324991146,1.119054876,1.33113471999143,0.0032843509996919543,0.30326286235460415,1.024587506637134
0.85,0.48571428569,0.03483708011972074,0.2682673222851668,6.324991146,1.119054876,1.651971547909782,0.0038139613910828413,0.30870723197492056,1.3394503545437786
0.85,0.48571428569,0.02736450927484712,0.23453998832918038,6.324991146,1.119054876,1.9971498288946468,0.003971902141255639,0.32885708809904407,1.664320838654347
0.85,0.48571428569,0.05008975980495462,0.27770130403296256,6.324991146,1.119054876,1.2025109342821203,0.0030540364451440314,0.285188893191252,0.9142680046457243
0.85,0.48571428569,0.06901336155112762,0.24201701431822376,6.324991146,1.119054876,0.8796401200488746,0.0021618785274615045,0.2649549874539479,0.6125232540674652
0.85,0.48571428569,0.05455597666030435,0.23219960035375226,6.324991146,1.119054876,1.1241735802719064,0.002535357513788971,0.3034405489893128,0.8181976737688046
0.85,0.48571428569,0.05059710866692624,0.2892236998571575,6.324991146,1.119054876,1.1866193329781827,0.0031057535595204228,0.27817900631453407,0.9053345731041282
0.85,0.48571428569,0.0900932446358218,0.22860762856723787,6.324991146,1.119054876,0.6388255855634064,0.0018364979652916726,0.23218234949939137,0.4048067380987234
0.85,0.48571428569,0.10840799833884686,0.18496994411847995,6.324991146,1.119054876,0.501561708295316,0.0014882744211159424,0.22700248582270896,0.27307094805149107
0.85,0.48571428569,0.11221266009133159,0.18335640694389727,6.324991146,1.119054876,0.4790763049007109,0.0014036875372525153,0.22224308326544795,0.25542953409801045
0.85,0.48571428569,0.11720807183540856,0.18441866834270018,6.324991146,1.119054876,0.4474753564454869,0.0014103971920331258,0.21401793911729367,0.23204702013616013
0.85,0.48571428569,0.12474583119304224,0.1740764803021156,6.324991146,1.119054876,0.4107856644318693,0.0013145019012360856,0.21020023311328453,0.1992709294173487
0.85,0.48571428569,0.1348243460747615,0.165437256176277,6.324991146,1.119054876,0.3557320516048593,0.0012867586095589546,0.20179868065153464,0.15264661234376575
0.85,0.48571428569,0.14360133045126694,0.1546604287001777,6.324991146,1.119054876,0.3050320982387724,0.0010368428163261018,0.19708593681489855,0.10690931860754774
0.85,0.48571428569,0.15136074778510186,0.13798138627846676,6.324991146,1.119054876,0.28188517954394154,0.001008571798992069,0.1983538183054872,0.08252278943946223
0.85,0.48571428569,0.1616221277400349,0.12688971043064684,6.324991146,1.119054876,0.25027040939247974,0.0008205506863758593,0.1931925968117029,0.056257261894401014
0.85,0.48571428569,0.16840998338662377,0.11314546274140243,6.324991146,1.119054876,0.2340686579248446,0.0008329899340028339,0.19562822463902765,0.03760744335181414
0.85,0.48571428569,0.17417654965621926,0.090740697816261,6.324991146,1.119054876,0.2201487413253606,0.000565131468435315,0.20876776777939562,0.01081584207752968
0.85,0.48571428569,0.18135554611049134,0.08523402481003732,6.324991146,1.119054876,0.21890121144403246,0.0005100972213583973,0.20444182260620494,0.013949291616469139
0.85,0.48571428569,0.18503507036275035,0.08033327253731648,6.324991146,1.119054876,0.23458024242811,0.0005666392560264635,0.2041292730940736,0.029884330078009926
0.85,0.48571428569,0.18008408098738687,0.0818377804273896,6.324991146,1.119054876,0.22470348640866228,0.0004265657888087741,0.20971724078608497,0.014559679833768513
0.85,0.48571428569,0.18349580023645137,0.07894193738770541,6.324991146,1.119054876,0.23596792865432686,0.00050738320369433,0.20778250178154192,0.027678043669090612
0.85,0.48571428569,0.1797438675828737,0.08937653485718916,6.324991146,1.119054876,0.20842985204941067,0.0005090417700445933,0.20261318425404187,0.005307626025324197
0.85,0.48571428569,0.19536751756697812,0.092827311554495,6.324991146,1.119054876,0.2201237693793757,0.0005510336544580772,0.17866916453974047,0.04090357118517716
